station,timestamp,pH,turbidity,temperature,specific_conductance
USGS-01649190,2024-01-19 02:35:00+00:00,7.4,8.8,0.7,1340
USGS-01649190,2024-01-19 02:40:00+00:00,7.4,9.0,0.7,1330
USGS-01649190,2024-01-19 02:45:00+00:00,7.4,9.2,0.7,1330
USGS-01649190,2024-01-19 02:50:00+00:00,7.4,9.1,0.7,1320
USGS-01649190,2024-01-19 02:55:00+00:00,7.4,9.0,0.7,1320
USGS-01649190,2024-01-19 03:00:00+00:00,7.4,8.9,0.7,1320
USGS-01649190,2024-01-19 03:05:00+00:00,7.4,9.0,0.7,1320
USGS-01649190,2024-01-19 03:10:00+00:00,7.4,8.9,0.7,1310
USGS-01649190,2024-01-19 03:15:00+00:00,7.4,9.0,0.7,1310
USGS-01649190,2024-01-19 03:20:00+00:00,7.4,8.8,0.7,1300
USGS-01649190,2024-01-19 03:25:00+00:00,7.4,8.8,0.7,1300
USGS-01649190,2024-01-19 03:30:00+00:00,7.4,8.7,0.7,1300
USGS-01649190,2024-01-19 03:35:00+00:00,7.4,8.4,0.7,1300
USGS-01649190,2024-01-19 03:40:00+00:00,7.4,9.0,0.7,1300
USGS-01649190,2024-01-19 03:45:00+00:00,7.4,8.8,0.7,1290
USGS-01649190,2024-01-19 03:50:00+00:00,7.4,8.8,0.7,1290
USGS-01649190,2024-01-19 03:55:00+00:00,7.4,8.6,0.7,1290
USGS-01649190,2024-01-19 04:00:00+00:00,7.4,8.9,0.7,1280
USGS-01649190,2024-01-19 04:05:00+00:00,7.4,8.9,0.7,1280
USGS-01649190,2024-01-19 04:10:00+00:00,7.4,8.7,0.7,1280
USGS-01649190,2024-01-19 04:15:00+00:00,7.4,8.3,0.7,1270
USGS-01649190,2024-01-19 04:20:00+00:00,7.4,9.0,0.7,1270
USGS-01649190,2024-01-19 04:25:00+00:00,7.4,9.0,0.7,1270
USGS-01649190,2024-01-19 04:30:00+00:00,7.4,9.2,0.7,1270
USGS-01649190,2024-01-19 04:35:00+00:00,7.4,9.0,0.7,1260
USGS-01649190,2024-01-19 04:40:00+00:00,7.4,8.8,0.7,1260
USGS-01649190,2024-01-19 04:45:00+00:00,7.4,9.0,0.7,1260
USGS-01649190,2024-01-19 04:50:00+00:00,7.4,9.0,0.7,1260
USGS-01649190,2024-01-19 04:55:00+00:00,7.4,9.2,0.7,1250
USGS-01649190,2024-01-19 05:00:00+00:00,7.4,9.2,0.8,1250
USGS-01649190,2024-01-19 05:05:00+00:00,7.4,8.9,0.7,1250
USGS-01649190,2024-01-19 05:10:00+00:00,7.4,9.4,0.8,1250
USGS-01649190,2024-01-19 05:15:00+00:00,7.4,8.8,0.8,1240
USGS-01649190,2024-01-19 05:20:00+00:00,7.4,9.0,0.8,1240
USGS-01649190,2024-01-19 05:25:00+00:00,7.4,9.2,0.8,1240
USGS-01649190,2024-01-19 05:30:00+00:00,7.4,9.4,0.8,1240
USGS-01649190,2024-01-19 05:35:00+00:00,7.4,8.9,0.8,1240
USGS-01649190,2024-01-19 05:40:00+00:00,7.4,8.8,0.8,1230
USGS-01649190,2024-01-19 05:45:00+00:00,7.4,9.2,0.8,1230
USGS-01649190,2024-01-19 05:50:00+00:00,7.4,8.7,0.8,1230
USGS-01649190,2024-01-19 05:55:00+00:00,7.4,8.7,0.8,1230
USGS-01649190,2024-01-19 06:00:00+00:00,7.4,9.1,0.8,1220
USGS-01649190,2024-01-19 06:05:00+00:00,7.4,8.9,0.8,1220
USGS-01649190,2024-01-19 06:10:00+00:00,7.4,8.4,0.8,1220
USGS-01649190,2024-01-19 06:15:00+00:00,7.4,9.1,0.8,1220
USGS-01649190,2024-01-19 06:20:00+00:00,7.4,8.9,0.8,1220
USGS-01649190,2024-01-19 06:25:00+00:00,7.4,9.0,0.8,1210
USGS-01649190,2024-01-19 06:30:00+00:00,7.4,8.3,0.8,1210
USGS-01649190,2024-01-19 06:35:00+00:00,7.4,8.8,0.8,1210
USGS-01649190,2024-01-19 06:40:00+00:00,7.4,9.2,0.8,1210
USGS-01649190,2024-01-19 06:45:00+00:00,7.4,8.8,0.8,1210
USGS-01649190,2024-01-19 06:50:00+00:00,7.4,8.6,0.8,1200
USGS-01649190,2024-01-19 06:55:00+00:00,7.4,8.7,0.8,1200
USGS-01649190,2024-01-19 07:00:00+00:00,7.4,9.1,0.8,1200
USGS-01649190,2024-01-19 07:05:00+00:00,7.4,8.7,0.8,1200
USGS-01649190,2024-01-19 07:10:00+00:00,7.4,8.2,0.8,1200
USGS-01649190,2024-01-19 07:15:00+00:00,7.4,8.6,0.8,1200
USGS-01649190,2024-01-19 07:20:00+00:00,7.4,9.3,0.8,1190
USGS-01649190,2024-01-19 07:25:00+00:00,7.4,8.0,0.8,1190
USGS-01649190,2024-01-19 07:30:00+00:00,7.4,8.9,0.8,1190
USGS-01649190,2024-01-19 07:35:00+00:00,7.4,9.0,0.8,1190
USGS-01649190,2024-01-19 07:40:00+00:00,7.4,7.9,0.8,1190
USGS-01649190,2024-01-19 07:45:00+00:00,7.4,8.3,0.8,1180
USGS-01649190,2024-01-19 07:50:00+00:00,7.4,8.8,0.8,1180
USGS-01649190,2024-01-19 07:55:00+00:00,7.4,8.5,0.8,1180
USGS-01649190,2024-01-19 08:00:00+00:00,7.4,7.8,0.8,1180
USGS-01649190,2024-01-19 08:05:00+00:00,7.4,8.4,0.8,1180
USGS-01649190,2024-01-19 08:10:00+00:00,7.4,8.9,0.8,1180
USGS-01649190,2024-01-19 08:15:00+00:00,7.4,9.0,0.8,1180
USGS-01649190,2024-01-19 08:20:00+00:00,7.4,8.5,0.8,1170
USGS-01649190,2024-01-19 08:25:00+00:00,7.4,8.9,0.8,1170
USGS-01649190,2024-01-19 08:30:00+00:00,7.4,8.9,0.8,1170
USGS-01649190,2024-01-19 08:35:00+00:00,7.4,8.6,0.8,1170
USGS-01649190,2024-01-19 08:40:00+00:00,7.4,8.5,0.8,1170
USGS-01649190,2024-01-19 08:45:00+00:00,7.4,9.5,0.8,1170
USGS-01649190,2024-01-19 08:50:00+00:00,7.4,9.3,0.8,1160
USGS-01649190,2024-01-19 08:55:00+00:00,7.4,9.3,0.8,1160
USGS-01649190,2024-01-19 09:00:00+00:00,7.4,9.3,0.8,1160
USGS-01649190,2024-01-19 09:05:00+00:00,7.4,9.3,0.8,1160
USGS-01649190,2024-01-19 09:10:00+00:00,7.4,9.4,0.8,1160
USGS-01649190,2024-01-19 09:15:00+00:00,7.4,9.2,0.8,1160
USGS-01649190,2024-01-19 09:20:00+00:00,7.4,9.5,0.8,1160
USGS-01649190,2024-01-19 09:25:00+00:00,7.4,9.7,0.8,1150
USGS-01649190,2024-01-19 09:30:00+00:00,7.4,9.6,0.8,1150
USGS-01649190,2024-01-19 09:35:00+00:00,7.4,9.3,0.8,1150
USGS-01649190,2024-01-19 09:40:00+00:00,7.4,9.6,0.7,1150
USGS-01649190,2024-01-19 09:45:00+00:00,7.4,9.7,0.7,1150
USGS-01649190,2024-01-19 09:50:00+00:00,7.4,9.0,0.7,1150
USGS-01649190,2024-01-19 09:55:00+00:00,7.4,9.6,0.7,1150
USGS-01649190,2024-01-19 10:00:00+00:00,7.4,9.5,0.7,1140
USGS-01649190,2024-01-19 10:05:00+00:00,7.4,9.3,0.7,1140
USGS-01649190,2024-01-19 10:10:00+00:00,7.4,9.0,0.6,1140
USGS-01649190,2024-01-19 10:15:00+00:00,7.4,9.4,0.6,1140
USGS-01649190,2024-01-19 10:20:00+00:00,7.4,9.0,0.6,1140
USGS-01649190,2024-01-19 10:25:00+00:00,7.4,9.3,0.6,1140
USGS-01649190,2024-01-19 10:30:00+00:00,7.4,9.6,0.5,1130
USGS-01649190,2024-01-19 10:35:00+00:00,7.4,9.3,0.5,1130
USGS-01649190,2024-01-19 10:40:00+00:00,7.4,9.5,0.5,1130
USGS-01649190,2024-01-19 10:45:00+00:00,7.4,9.4,0.4,1130
USGS-01649190,2024-01-19 10:50:00+00:00,7.4,9.3,0.4,1130
USGS-01649190,2024-01-19 10:55:00+00:00,7.4,8.9,0.4,1130
USGS-01649190,2024-01-19 11:00:00+00:00,7.4,9.4,0.4,1130
USGS-01649190,2024-01-19 11:05:00+00:00,7.4,9.4,0.4,1120
USGS-01649190,2024-01-19 11:10:00+00:00,7.4,9.1,0.3,1120
USGS-01649190,2024-01-19 11:15:00+00:00,7.4,9.2,0.3,1120
USGS-01649190,2024-01-19 11:20:00+00:00,7.4,9.0,0.3,1120
USGS-01649190,2024-01-19 11:25:00+00:00,7.4,9.1,0.3,1120
USGS-01649190,2024-01-19 11:30:00+00:00,7.4,9.5,0.3,1120
USGS-01649190,2024-01-19 11:35:00+00:00,7.4,9.3,0.3,1120
USGS-01649190,2024-01-19 11:40:00+00:00,7.4,9.6,0.3,1120
USGS-01649190,2024-01-19 11:45:00+00:00,7.4,9.2,0.2,1120
USGS-01649190,2024-01-19 11:50:00+00:00,7.4,9.0,0.2,1110
USGS-01649190,2024-01-19 11:55:00+00:00,7.4,8.9,0.2,1110
USGS-01649190,2024-01-19 12:00:00+00:00,7.4,9.2,0.2,1110
USGS-01649190,2024-01-19 12:05:00+00:00,7.4,9.2,0.2,1110
USGS-01649190,2024-01-19 12:10:00+00:00,7.4,9.3,0.2,1110
USGS-01649190,2024-01-19 12:15:00+00:00,7.4,9.0,0.2,1110
USGS-01649190,2024-01-19 12:20:00+00:00,7.4,8.5,0.2,1110
USGS-01649190,2024-01-19 12:25:00+00:00,7.4,9.2,0.2,1110
USGS-01649190,2024-01-19 12:30:00+00:00,7.4,9.0,0.2,1110
USGS-01649190,2024-01-19 12:35:00+00:00,7.4,8.8,0.2,1110
USGS-01649190,2024-01-19 12:40:00+00:00,7.4,8.7,0.2,1110
USGS-01649190,2024-01-19 12:45:00+00:00,7.4,9.1,0.1,1120
USGS-01649190,2024-01-19 12:50:00+00:00,7.4,8.4,0.1,1120
USGS-01649190,2024-01-19 12:55:00+00:00,7.4,7.7,0.1,1120
USGS-01649190,2024-01-19 13:00:00+00:00,7.4,8.0,0.1,1120
USGS-01649190,2024-01-19 13:05:00+00:00,7.4,7.2,0.1,1130
USGS-01649190,2024-01-19 13:10:00+00:00,7.4,7.4,0.1,1130
USGS-01649190,2024-01-19 13:15:00+00:00,7.4,7.2,0.1,1130
USGS-01649190,2024-01-19 13:20:00+00:00,7.4,7.8,0.2,1140
USGS-01649190,2024-01-19 13:25:00+00:00,7.4,7.8,0.2,1140
USGS-01649190,2024-01-19 13:30:00+00:00,7.4,7.7,0.2,1150
USGS-01649190,2024-01-19 13:35:00+00:00,7.4,7.7,0.2,1160
USGS-01649190,2024-01-19 13:40:00+00:00,7.4,6.9,0.2,1170
USGS-01649190,2024-01-19 13:45:00+00:00,7.4,7.3,0.1,1180
USGS-01649190,2024-01-19 13:50:00+00:00,7.4,7.2,0.1,1190
USGS-01649190,2024-01-19 13:55:00+00:00,7.4,7.2,0.1,1190
USGS-01649190,2024-01-19 14:00:00+00:00,7.4,7.2,0.1,1210
USGS-01649190,2024-01-19 14:05:00+00:00,7.4,7.0,0.1,1220
USGS-01649190,2024-01-19 14:10:00+00:00,7.4,7.2,0.1,1220
USGS-01649190,2024-01-19 14:15:00+00:00,7.4,6.7,0.1,1220
USGS-01649190,2024-01-19 14:20:00+00:00,7.4,6.8,0.1,1230
USGS-01649190,2024-01-19 14:25:00+00:00,7.4,6.9,0.1,1230
USGS-01649190,2024-01-19 14:30:00+00:00,7.4,7.4,0.1,1230
USGS-01649190,2024-01-19 14:35:00+00:00,7.4,7.2,0.2,1230
USGS-01649190,2024-01-19 14:40:00+00:00,7.4,6.8,0.2,1220
USGS-01649190,2024-01-19 14:45:00+00:00,7.4,7.2,0.2,1220
USGS-01649190,2024-01-19 14:50:00+00:00,7.4,7.1,0.2,1220
USGS-01649190,2024-01-19 14:55:00+00:00,7.4,7.0,0.2,1210
USGS-01649190,2024-01-19 15:00:00+00:00,7.4,7.2,0.2,1210
USGS-01649190,2024-01-19 15:05:00+00:00,7.4,6.9,0.2,1200
USGS-01649190,2024-01-19 15:10:00+00:00,7.4,7.3,0.2,1200
USGS-01649190,2024-01-19 15:15:00+00:00,7.5,7.3,0.2,1190
USGS-01649190,2024-01-19 15:20:00+00:00,7.4,6.6,0.2,1190
USGS-01649190,2024-01-19 15:25:00+00:00,7.4,6.5,0.2,1190
USGS-01649190,2024-01-19 15:30:00+00:00,7.5,6.5,0.2,1180
USGS-01649190,2024-01-19 15:35:00+00:00,7.5,6.0,0.2,1180
USGS-01649190,2024-01-19 15:40:00+00:00,7.5,6.1,0.2,1180
USGS-01649190,2024-01-19 15:45:00+00:00,7.5,6.2,0.2,1170
USGS-01649190,2024-01-19 15:50:00+00:00,7.5,6.0,0.2,1170
USGS-01649190,2024-01-19 15:55:00+00:00,7.5,5.9,0.2,1170
USGS-01649190,2024-01-19 16:00:00+00:00,7.5,5.8,0.2,1160
USGS-01649190,2024-01-19 16:05:00+00:00,7.5,6.0,0.2,1160
USGS-01649190,2024-01-19 16:10:00+00:00,7.5,5.9,0.2,1160
USGS-01649190,2024-01-19 16:15:00+00:00,7.5,6.4,0.2,1160
USGS-01649190,2024-01-19 16:20:00+00:00,7.5,6.0,0.2,1160
USGS-01649190,2024-01-19 16:25:00+00:00,7.5,5.8,0.2,1150
USGS-01649190,2024-01-19 16:30:00+00:00,7.5,5.5,0.3,1150
USGS-01649190,2024-01-19 16:35:00+00:00,7.5,5.6,0.3,1150
USGS-01649190,2024-01-19 16:40:00+00:00,7.5,5.8,0.3,1150
USGS-01649190,2024-01-19 16:45:00+00:00,7.5,5.7,0.3,1150
USGS-01649190,2024-01-19 16:50:00+00:00,7.5,5.2,0.3,1150
USGS-01649190,2024-01-19 16:55:00+00:00,7.5,5.4,0.3,1150
USGS-01649190,2024-01-19 17:00:00+00:00,7.5,5.6,0.3,1150
USGS-01649190,2024-01-19 17:05:00+00:00,7.5,5.3,0.3,1150
USGS-01649190,2024-01-19 17:10:00+00:00,7.5,5.2,0.4,1150
USGS-01649190,2024-01-19 17:15:00+00:00,7.5,5.2,0.4,1160
USGS-01649190,2024-01-19 17:20:00+00:00,7.5,5.2,0.4,1160
USGS-01649190,2024-01-19 17:25:00+00:00,7.5,5.3,0.4,1170
USGS-01649190,2024-01-19 17:30:00+00:00,7.5,5.2,0.4,1180
USGS-01649190,2024-01-19 17:35:00+00:00,7.5,5.3,0.4,1180
USGS-01649190,2024-01-19 17:40:00+00:00,7.5,5.3,0.4,1200
USGS-01649190,2024-01-19 17:45:00+00:00,7.5,5.4,0.4,1200
USGS-01649190,2024-01-19 17:50:00+00:00,7.5,5.4,0.5,1220
USGS-01649190,2024-01-19 17:55:00+00:00,7.5,5.4,0.5,1220
USGS-01649190,2024-01-19 18:00:00+00:00,7.5,5.2,0.5,1230
USGS-01649190,2024-01-19 18:05:00+00:00,7.5,5.2,0.5,1250
USGS-01649190,2024-01-19 18:10:00+00:00,7.5,5.4,0.5,1260
USGS-01649190,2024-01-19 18:15:00+00:00,7.5,5.2,0.5,1280
USGS-01649190,2024-01-19 18:20:00+00:00,7.5,5.2,0.5,1280
USGS-01649190,2024-01-19 18:25:00+00:00,7.5,5.2,0.5,1290
USGS-01649190,2024-01-19 18:30:00+00:00,7.5,5.3,0.5,1310
USGS-01649190,2024-01-19 18:35:00+00:00,7.5,5.3,0.6,1330
USGS-01649190,2024-01-19 18:40:00+00:00,7.5,5.3,0.6,1330
USGS-01649190,2024-01-19 18:45:00+00:00,7.5,5.2,0.6,1350
USGS-01649190,2024-01-19 18:50:00+00:00,7.5,5.4,0.6,1350
USGS-01649190,2024-01-19 18:55:00+00:00,7.5,5.3,0.6,1390
USGS-01649190,2024-01-19 19:00:00+00:00,7.5,5.3,0.6,1390
USGS-01649190,2024-01-19 19:05:00+00:00,7.5,5.3,0.6,1400
USGS-01649190,2024-01-19 19:10:00+00:00,7.5,5.3,0.7,1420
USGS-01649190,2024-01-19 19:15:00+00:00,7.5,5.3,0.7,1430
USGS-01649190,2024-01-19 19:20:00+00:00,7.5,5.3,0.7,1440
USGS-01649190,2024-01-19 19:25:00+00:00,7.5,5.3,0.7,1460
USGS-01649190,2024-01-19 19:30:00+00:00,7.5,5.4,0.7,1460
USGS-01649190,2024-01-19 19:35:00+00:00,7.5,5.3,0.7,1480
USGS-01649190,2024-01-19 19:40:00+00:00,7.5,5.4,0.8,1470
USGS-01649190,2024-01-19 19:45:00+00:00,7.5,5.3,0.8,1480
USGS-01649190,2024-01-19 19:50:00+00:00,7.5,5.3,0.8,1490
USGS-01649190,2024-01-19 19:55:00+00:00,7.5,5.3,0.8,1490
USGS-01649190,2024-01-19 20:00:00+00:00,7.5,5.2,0.8,1490
USGS-01649190,2024-01-19 20:05:00+00:00,7.5,5.4,0.8,1490
USGS-01649190,2024-01-19 20:10:00+00:00,7.5,5.3,0.8,1490
USGS-01649190,2024-01-19 20:15:00+00:00,7.5,5.3,0.8,1480
USGS-01649190,2024-01-19 20:20:00+00:00,7.5,5.2,0.9,1480
USGS-01649190,2024-01-19 20:25:00+00:00,7.5,5.1,0.9,1480
USGS-01649190,2024-01-19 20:30:00+00:00,7.5,5.2,0.9,1470
USGS-01649190,2024-01-19 20:35:00+00:00,7.5,5.2,0.9,1470
USGS-01649190,2024-01-19 20:40:00+00:00,7.5,5.2,0.9,1460
USGS-01649190,2024-01-19 20:45:00+00:00,7.5,5.1,0.9,1460
USGS-01649190,2024-01-19 20:50:00+00:00,7.5,5.1,0.9,1450
USGS-01649190,2024-01-19 20:55:00+00:00,7.5,5.0,0.9,1450
USGS-01649190,2024-01-19 21:00:00+00:00,7.5,4.9,0.9,1450
USGS-01649190,2024-01-19 21:05:00+00:00,7.5,5.0,0.9,1450
USGS-01649190,2024-01-19 21:10:00+00:00,7.5,5.1,0.9,1460
USGS-01649190,2024-01-19 21:15:00+00:00,7.5,4.6,0.9,1460
USGS-01649190,2024-01-19 21:20:00+00:00,7.5,4.6,1.0,1480
USGS-01649190,2024-01-19 21:25:00+00:00,7.5,4.7,1.0,1490
USGS-01649190,2024-01-19 21:30:00+00:00,7.5,4.6,1.0,1500
USGS-01649190,2024-01-19 21:35:00+00:00,7.5,4.7,1.0,1520
USGS-01649190,2024-01-19 21:40:00+00:00,7.5,4.5,1.0,1520
USGS-01649190,2024-01-19 21:45:00+00:00,7.5,4.5,1.0,1550
USGS-01649190,2024-01-19 21:50:00+00:00,7.5,4.5,1.0,1570
USGS-01649190,2024-01-19 21:55:00+00:00,7.5,4.6,1.0,1570
USGS-01649190,2024-01-19 22:00:00+00:00,7.5,4.6,1.0,1590
USGS-01649190,2024-01-19 22:05:00+00:00,7.5,4.5,1.0,1610
USGS-01649190,2024-01-19 22:10:00+00:00,7.5,4.5,1.0,1630
USGS-01649190,2024-01-19 22:15:00+00:00,7.5,4.5,1.0,1650
USGS-01649190,2024-01-19 22:20:00+00:00,7.5,4.5,1.0,1680
USGS-01649190,2024-01-19 22:25:00+00:00,7.5,4.5,1.0,1710
USGS-01649190,2024-01-19 22:30:00+00:00,7.5,4.5,1.0,1730
USGS-01649190,2024-01-19 22:35:00+00:00,7.5,4.5,1.0,1750
USGS-01649190,2024-01-19 22:40:00+00:00,7.5,4.6,1.0,1790
USGS-01649190,2024-01-19 22:45:00+00:00,7.5,4.6,1.0,1820
USGS-01649190,2024-01-19 22:50:00+00:00,7.5,4.7,1.0,1860
USGS-01649190,2024-01-19 22:55:00+00:00,7.5,4.7,1.0,1890
USGS-01649190,2024-01-19 23:00:00+00:00,7.5,4.7,1.0,1930
USGS-01649190,2024-01-19 23:05:00+00:00,7.5,4.4,1.0,2000
USGS-01649190,2024-01-19 23:10:00+00:00,7.5,4.5,1.0,1990
USGS-01649190,2024-01-19 23:15:00+00:00,7.4,4.4,1.0,2100
USGS-01649190,2024-01-19 23:20:00+00:00,7.5,4.5,1.0,2140
USGS-01649190,2024-01-19 23:25:00+00:00,7.4,4.4,1.0,2220
USGS-01649190,2024-01-19 23:30:00+00:00,7.4,4.5,1.0,2240
USGS-01649190,2024-01-19 23:35:00+00:00,7.4,4.4,1.0,2340
USGS-01649190,2024-01-19 23:40:00+00:00,7.4,4.5,1.0,2400
USGS-01649190,2024-01-19 23:45:00+00:00,7.4,4.5,1.0,2470
USGS-01649190,2024-01-19 23:50:00+00:00,7.4,4.6,1.0,2540
USGS-01649190,2024-01-19 23:55:00+00:00,7.4,4.6,1.0,2640
USGS-01649190,2024-01-20 00:00:00+00:00,7.4,4.5,1.0,2700
USGS-01649190,2024-01-20 00:05:00+00:00,7.4,4.6,1.0,2800
USGS-01649190,2024-01-20 00:10:00+00:00,7.4,4.6,1.0,2840
USGS-01649190,2024-01-20 00:15:00+00:00,7.4,4.7,1.0,2930
USGS-01649190,2024-01-20 00:20:00+00:00,7.4,4.7,1.0,2990
USGS-01649190,2024-01-20 00:25:00+00:00,7.4,4.7,1.0,3100
USGS-01649190,2024-01-20 00:30:00+00:00,7.4,4.8,1.0,3120
USGS-01649190,2024-01-20 00:35:00+00:00,7.4,4.8,1.0,3200
USGS-01649190,2024-01-20 00:40:00+00:00,7.4,4.9,1.0,3310
USGS-01649190,2024-01-20 00:45:00+00:00,7.4,5.0,1.0,3350
USGS-01649190,2024-01-20 00:50:00+00:00,7.4,5.0,1.0,3410
USGS-01649190,2024-01-20 00:55:00+00:00,7.4,5.1,1.0,3480
USGS-01649190,2024-01-20 01:00:00+00:00,7.4,5.2,1.0,3500
USGS-01649190,2024-01-20 01:05:00+00:00,7.4,5.2,1.0,3570
USGS-01649190,2024-01-20 01:10:00+00:00,7.4,5.3,1.0,3650
USGS-01649190,2024-01-20 01:15:00+00:00,7.4,5.6,1.0,3690
USGS-01649190,2024-01-20 01:20:00+00:00,7.4,5.7,1.0,3760
USGS-01649190,2024-01-20 01:25:00+00:00,7.4,5.7,1.0,3790
USGS-01649190,2024-01-20 01:30:00+00:00,7.4,5.7,1.0,3820
USGS-01649190,2024-01-20 01:35:00+00:00,7.4,5.6,1.0,3860
USGS-01649190,2024-01-20 01:40:00+00:00,7.4,5.8,1.0,3890
USGS-01649190,2024-01-20 01:45:00+00:00,7.4,5.8,1.0,3900
USGS-01649190,2024-01-20 01:50:00+00:00,7.4,5.7,0.9,3920
USGS-01649190,2024-01-20 01:55:00+00:00,7.4,5.9,0.9,3920
USGS-01649190,2024-01-20 02:00:00+00:00,7.4,5.8,0.9,3950
USGS-01649190,2024-01-20 02:05:00+00:00,7.4,5.9,0.9,3950
USGS-01649190,2024-01-20 02:10:00+00:00,7.4,5.9,0.9,3960
USGS-01649190,2024-01-20 02:15:00+00:00,7.4,6.0,0.9,3960
USGS-01649190,2024-01-20 02:20:00+00:00,7.4,6.0,0.9,3960
USGS-01649190,2024-01-20 02:25:00+00:00,7.4,6.0,0.9,3970
USGS-01649190,2024-01-20 02:30:00+00:00,7.4,6.1,0.9,3970
USGS-01649190,2024-01-20 02:35:00+00:00,7.4,6.1,0.9,3960
USGS-01649190,2024-01-20 02:40:00+00:00,7.4,6.0,0.9,3960
USGS-01649190,2024-01-20 02:45:00+00:00,7.4,6.0,0.9,3960
USGS-01649190,2024-01-20 02:50:00+00:00,7.4,6.1,0.9,3960
USGS-01649190,2024-01-20 02:55:00+00:00,7.4,6.1,0.8,3960
USGS-01649190,2024-01-20 03:00:00+00:00,7.4,6.0,0.8,3950
USGS-01649190,2024-01-20 03:05:00+00:00,7.4,6.0,0.8,3950
USGS-01649190,2024-01-20 03:10:00+00:00,7.4,6.0,0.8,3950
USGS-01649190,2024-01-20 03:15:00+00:00,7.4,6.0,0.8,3950
USGS-01649190,2024-01-20 03:20:00+00:00,7.4,5.9,0.8,3950
USGS-01649190,2024-01-20 03:25:00+00:00,7.4,6.0,0.8,3950
USGS-01649190,2024-01-20 03:30:00+00:00,7.4,5.9,0.8,3950
USGS-01649190,2024-01-20 03:35:00+00:00,7.4,5.9,0.8,3940
USGS-01649190,2024-01-20 03:40:00+00:00,7.4,5.9,0.8,3940
USGS-01649190,2024-01-20 03:45:00+00:00,7.4,6.1,0.8,3940
USGS-01649190,2024-01-20 03:50:00+00:00,7.4,5.8,0.8,3940
USGS-01649190,2024-01-20 03:55:00+00:00,7.4,5.8,0.8,3940
USGS-01649190,2024-01-20 04:00:00+00:00,7.4,5.6,0.7,3940
USGS-01649190,2024-01-20 04:05:00+00:00,7.4,5.8,0.7,3940
USGS-01649190,2024-01-20 04:10:00+00:00,7.4,5.7,0.7,3940
USGS-01649190,2024-01-20 04:15:00+00:00,7.4,5.7,0.7,3940
USGS-01649190,2024-01-20 04:20:00+00:00,7.4,5.6,0.7,3930
USGS-01649190,2024-01-20 04:25:00+00:00,7.4,5.7,0.7,3930
USGS-01649190,2024-01-20 04:30:00+00:00,7.4,5.6,0.7,3930
USGS-01649190,2024-01-20 04:35:00+00:00,7.4,5.5,0.7,3920
USGS-01649190,2024-01-20 04:40:00+00:00,7.4,5.5,0.7,3920
USGS-01649190,2024-01-20 04:45:00+00:00,7.4,5.5,0.7,3910
USGS-01649190,2024-01-20 04:50:00+00:00,7.4,5.5,0.7,3900
USGS-01649190,2024-01-20 04:55:00+00:00,7.4,5.4,0.6,3900
USGS-01649190,2024-01-20 05:00:00+00:00,7.4,5.5,0.6,3890
USGS-01649190,2024-01-20 05:05:00+00:00,7.4,5.5,0.6,3870
USGS-01649190,2024-01-20 05:10:00+00:00,7.4,5.5,0.6,3860
USGS-01649190,2024-01-20 05:15:00+00:00,7.4,5.4,0.6,3860
USGS-01649190,2024-01-20 05:20:00+00:00,7.4,5.4,0.6,3840
USGS-01649190,2024-01-20 05:25:00+00:00,7.4,5.3,0.6,3830
USGS-01649190,2024-01-20 05:30:00+00:00,7.4,5.4,0.6,3810
USGS-01649190,2024-01-20 05:35:00+00:00,7.4,5.4,0.6,3800
USGS-01649190,2024-01-20 05:40:00+00:00,7.4,5.4,0.6,3780
USGS-01649190,2024-01-20 05:45:00+00:00,7.4,5.3,0.5,3760
USGS-01649190,2024-01-20 05:50:00+00:00,7.4,5.5,0.5,3740
USGS-01649190,2024-01-20 05:55:00+00:00,7.4,5.4,0.5,3730
USGS-01649190,2024-01-20 06:00:00+00:00,7.4,5.4,0.5,3720
USGS-01649190,2024-01-20 06:05:00+00:00,7.4,5.4,0.5,3690
USGS-01649190,2024-01-20 06:10:00+00:00,7.4,5.4,0.5,3690
USGS-01649190,2024-01-20 06:15:00+00:00,7.4,5.3,0.5,3660
USGS-01649190,2024-01-20 06:20:00+00:00,7.4,6.1,0.5,3630
USGS-01649190,2024-01-20 06:25:00+00:00,7.4,5.8,0.5,3620
USGS-01649190,2024-01-20 06:30:00+00:00,7.4,5.6,0.5,3590
USGS-01649190,2024-01-20 06:35:00+00:00,7.4,5.6,0.4,3570
USGS-01649190,2024-01-20 06:40:00+00:00,7.4,5.6,0.4,3560
USGS-01649190,2024-01-20 06:45:00+00:00,7.4,5.4,0.4,3540
USGS-01649190,2024-01-20 06:50:00+00:00,7.4,5.3,0.4,3510
USGS-01649190,2024-01-20 06:55:00+00:00,7.4,5.4,0.4,3510
USGS-01649190,2024-01-20 07:00:00+00:00,7.4,5.2,0.4,3470
USGS-01649190,2024-01-20 07:05:00+00:00,7.4,5.2,0.4,3460
USGS-01649190,2024-01-20 07:10:00+00:00,7.4,5.2,0.4,3430
USGS-01649190,2024-01-20 07:15:00+00:00,7.4,5.1,0.4,3430
USGS-01649190,2024-01-20 07:20:00+00:00,7.4,5.1,0.3,3410
USGS-01649190,2024-01-20 07:25:00+00:00,7.4,5.0,0.3,3390
USGS-01649190,2024-01-20 07:30:00+00:00,7.4,5.0,0.3,3390
USGS-01649190,2024-01-20 07:35:00+00:00,7.4,4.9,0.3,3350
